file,method,missing_type,missing_percent,iteration,column,f1_score,accuracy,mcc
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3127,0.76,0.7333333333333333,0.46294909260973627
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3128,0.8955223880597015,0.8333333333333334,0.5305892259424582
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3129,0.96,0.9375,0.8187793269184682
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3130,0.8095238095238095,0.7333333333333333,0.3979575779968363
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3132,0.6896551724137931,0.7954545454545454,0.5871365639519862
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3133,0.9315068493150684,0.8913043478260869,0.7131248197524811
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3134,0.625,0.8823529411764706,0.5552325581395349
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3135,0.9166666666666666,0.8666666666666667,0.59030127770114
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3138,0.9514563106796117,0.9122807017543859,0.4998868650285325
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3139,0.8791208791208791,0.8070175438596491,0.4235587248015105
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3140,0.8611111111111112,0.8,0.507443846646363
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3144,0.6153846153846154,0.8181818181818182,0.4997906268270562
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3145,0.6666666666666666,0.6041666666666666,0.18433668044583404
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3147,0.8709677419354839,0.8431372549019608,0.6709677419354839
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3148,0.8571428571428571,0.8301886792452831,0.6534947099773489
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3149,0.47058823529411764,0.8363636363636363,0.38575837490522974
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3151,0.7111111111111111,0.6829268292682927,0.36718832257988404
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3153,0.46153846153846156,0.8923076923076924,0.4190720045878032
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3154,0.9032258064516129,0.847457627118644,0.5513658758069173
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3156,0.7647058823529411,0.7837837837837838,0.5834263615347594
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3157,0.7540983606557377,0.7,0.4193139346887674
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3158,0.8461538461538461,0.8431372549019608,0.6861538461538461
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3162,0.9387755102040817,0.918918918918919,0.8336995532294262
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3163,0.8387096774193549,0.8611111111111112,0.7518094115561123
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3164,0.851063829787234,0.8,0.5482835435184107
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3165,0.8235294117647058,0.8571428571428571,0.7416198487095663
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3166,0.2857142857142857,0.7321428571428571,0.15586992159713742
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3167,0.9433962264150944,0.9166666666666666,0.7877263614433762
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3168,0.7391304347826086,0.7142857142857143,0.4233409610983982
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3169,0.5806451612903226,0.723404255319149,0.39347343618548986
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3173,0.9655172413793104,0.9393939393939394,0.7483314773547882
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3174,0.4444444444444444,0.782608695652174,0.3143730417143384
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3175,0.9565217391304348,0.9302325581395349,0.7823403921966268
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3177,0.8571428571428571,0.8076923076923077,0.5630252100840336
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3178,0.75,0.85,0.6657502859356828
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3179,0.75,0.7948717948717948,0.5760869565217391
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3233,0.9702970297029703,0.9423076923076923,-0.0280056016805602
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3420,0.9230769230769231,0.8775510204081632,0.6230769230769231
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3437,0.968421052631579,0.9454545454545454,0.7708803964383636
NA_MCAR_10_14.csv,xgb,MCAR,10,14,Q_3440,0.8807339449541285,0.7868852459016393,-0.1007074368138451
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2238,0.8262910798122066,0.7131782945736435,0.046220908009530916
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2252,0.6521739130434783,0.6666666666666666,0.3344968040028363
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2253,0.9496402877697842,0.9054054054054054,0.1718625099920064
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2254,0.8378378378378378,0.7391304347826086,0.18815603244528115
NA_MCAR_20_35.csv,xgb,MCAR,20,35,Q_2256,0.6811594202898551,0.6811594202898551,0.3626050420168067
