Type,Percent,Iter,Method,var_x,var_y,corr_complete,corr_imputed
MAR,30,9,miceRF,X4794,X4954,0.023889661829999725,0.02757888410640424
MAR,30,9,miceRF,X4794,X5196,0.07804819248859426,0.06084500700045212
MAR,30,9,miceRF,X4794,X5220,0.22125520449865627,0.14465143735062988
MAR,30,9,miceRF,X4794,X5226,0.293182992258981,0.25516996513349127
MAR,30,9,miceRF,X4828,X4954,0.0898312082395111,0.11964815100593475
MAR,30,9,miceRF,X4828,X5196,0.0867489979267865,0.060534132032085256
MAR,30,9,miceRF,X4828,X5220,-0.08470571522883175,0.052904446389891155
MAR,30,9,miceRF,X4828,X5226,0.005257824127121005,0.007016224287640598
MAR,30,9,miceRF,X4954,X5196,0.05668076556096307,-0.009993692261247262
MAR,30,9,miceRF,X4954,X5220,0.01332638833778191,-0.003782584763723206
MAR,30,9,miceRF,X4954,X5226,0.009115046960387117,-0.09309246969435704
MAR,30,9,miceRF,X5196,X5220,0.010876706757180532,0.08317668429346654
MAR,30,9,miceRF,X5196,X5226,0.19674565372836075,0.12279550652686502
MAR,30,9,miceRF,X5220,X5226,0.22752331878378967,0.09058790433977613
MAR,30,9,miceSample,X4676,X4729,-0.13458643807329113,-0.01934036610518466
MAR,30,9,miceSample,X4676,X4745,0.28750101650468146,0.12443121876849127
MAR,30,9,miceSample,X4676,X4776,-0.13607275948655725,-0.06588443269562479
MAR,30,9,miceSample,X4676,X4780,0.03227066473069483,0.09429151897868918
MAR,30,9,miceSample,X4676,X4794,0.28726106556196107,0.10708249686175045
MAR,30,9,miceSample,X4676,X4828,-0.05016493268689705,-0.0644103264038737
MAR,30,9,miceSample,X4676,X4954,-0.07620521767690396,-0.06441032640387374
MAR,30,9,miceSample,X4676,X5196,0.14065543365021957,0.09736018902809367
MAR,30,9,miceSample,X4676,X5220,0.1580721727478751,0.07565678989712155
MAR,30,9,miceSample,X4676,X5226,0.31866359788405507,0.1420546820420051
MAR,30,9,miceSample,X4729,X4745,0.1877755227700502,0.11593200685929551
MAR,30,9,miceSample,X4729,X4776,-0.039420938985009576,-0.06184098196272034
MAR,30,9,miceSample,X4729,X4780,-0.07511823494614298,-0.07586373732068835
MAR,30,9,miceSample,X4729,X4794,-0.019198646680501544,0.058383266949016736
MAR,30,9,miceSample,X4729,X4828,0.2593770060105025,0.09722535528987128
MAR,30,9,miceSample,X4729,X4954,0.03339604365470998,0.09722535528987147
MAR,30,9,miceSample,X4729,X5196,0.08442936399243549,0.1033380777198887
MAR,30,9,miceSample,X4729,X5220,0.11297776096650695,0.021116376280735785
MAR,30,9,miceSample,X4729,X5226,-0.14181228161804507,-0.06973040313898131
MAR,30,9,miceSample,X4745,X4776,-0.04755867404892234,-0.010855762401003367
MAR,30,9,miceSample,X4745,X4780,0.022871412401678868,0.006313705070818467
MAR,30,9,miceSample,X4745,X4794,0.32942204912556916,0.1434312959650815
MAR,30,9,miceSample,X4745,X4828,-0.03625601174099287,0.009602801772983881
MAR,30,9,miceSample,X4745,X4954,0.05991069443423865,0.009602801772983826
MAR,30,9,miceSample,X4745,X5196,0.18851541041753805,0.08674993233913723
MAR,30,9,miceSample,X4745,X5220,0.2053009022573063,0.1307502069789122
MAR,30,9,miceSample,X4745,X5226,0.17814625364561698,0.059414425422272696
MAR,30,9,miceSample,X4776,X4780,0.20718306749297075,0.32199299790545094
MAR,30,9,miceSample,X4776,X4794,0.04744317966081159,0.018051131048257393
MAR,30,9,miceSample,X4776,X4828,0.0268928604497047,0.1600215100272455
MAR,30,9,miceSample,X4776,X4954,0.17110590491418556,0.1969985920255733
MAR,30,9,miceSample,X4776,X5196,0.010769979595619854,-0.051671043995102715
MAR,30,9,miceSample,X4776,X5220,-0.035363841004637166,0.03322337834264826
MAR,30,9,miceSample,X4776,X5226,-0.011809596141917369,0.009080520201089886
MAR,30,9,miceSample,X4780,X4794,0.03309907911159734,0.0289522766197718
MAR,30,9,miceSample,X4780,X4828,0.11338773642554473,0.06607486798898651
MAR,30,9,miceSample,X4780,X4954,0.11937327817625405,0.20801347329866135
MAR,30,9,miceSample,X4780,X5196,0.0075137545420497776,-0.05078326947447422
MAR,30,9,miceSample,X4780,X5220,0.08540252551527888,0.03463772429268279
MAR,30,9,miceSample,X4780,X5226,0.08365805205931719,0.07253834241079972
MAR,30,9,miceSample,X4794,X4828,-0.10340253000749859,0.02707760146633906
MAR,30,9,miceSample,X4794,X4954,0.023889661829999725,0.07403609969035553
MAR,30,9,miceSample,X4794,X5196,0.07804819248859426,0.038356928610630316
MAR,30,9,miceSample,X4794,X5220,0.22125520449865627,0.14237473661205938
MAR,30,9,miceSample,X4794,X5226,0.293182992258981,0.160577670855985
MAR,30,9,miceSample,X4828,X4954,0.0898312082395111,0.07759981953530336
MAR,30,9,miceSample,X4828,X5196,0.0867489979267865,-0.01192362435229494
MAR,30,9,miceSample,X4828,X5220,-0.08470571522883175,-0.07358077508132671
MAR,30,9,miceSample,X4828,X5226,0.005257824127121005,-0.02440129923045301
MAR,30,9,miceSample,X4954,X5196,0.05668076556096307,0.011128716062141818
MAR,30,9,miceSample,X4954,X5220,0.01332638833778191,0.05899523682556079
MAR,30,9,miceSample,X4954,X5226,0.009115046960387117,0.06625690858660369
MAR,30,9,miceSample,X5196,X5220,0.010876706757180532,0.01764372384120286
MAR,30,9,miceSample,X5196,X5226,0.19674565372836075,0.04804199578239342
MAR,30,9,miceSample,X5220,X5226,0.22752331878378967,0.06251595178024943
MAR,30,9,mode,X4676,X4729,-0.13458643807329113,0.014135580453969145
MAR,30,9,mode,X4676,X4745,0.28750101650468146,0.2722264950962741
MAR,30,9,mode,X4676,X4776,-0.13607275948655725,-0.06001782827614761
MAR,30,9,mode,X4676,X4780,0.03227066473069483,0.11355730172922578
MAR,30,9,mode,X4676,X4794,0.28726106556196107,0.18155323040309065
MAR,30,9,mode,X4676,X4828,-0.05016493268689705,0.06115274967068923
MAR,30,9,mode,X4676,X4954,-0.07620521767690396,-0.029152353420181205
MAR,30,9,mode,X4676,X5196,0.14065543365021957,0.10189408885275952
MAR,30,9,mode,X4676,X5220,0.1580721727478751,0.07158900373334383
MAR,30,9,mode,X4676,X5226,0.31866359788405507,0.2351848883043079
MAR,30,9,mode,X4729,X4745,0.1877755227700502,0.2265311586905371
MAR,30,9,mode,X4729,X4776,-0.039420938985009576,-0.01651612647438961
MAR,30,9,mode,X4729,X4780,-0.07511823494614298,-0.05308059256557787
MAR,30,9,mode,X4729,X4794,-0.019198646680501544,0.08063703585943523
MAR,30,9,mode,X4729,X4828,0.2593770060105025,0.26334675655982914
MAR,30,9,mode,X4729,X4954,0.03339604365470998,0.12893948989898943
MAR,30,9,mode,X4729,X5196,0.08442936399243549,0.05684223122946078
MAR,30,9,mode,X4729,X5220,0.11297776096650695,0.03477894102738759
MAR,30,9,mode,X4729,X5226,-0.14181228161804507,-0.010631738533244044
MAR,30,9,mode,X4745,X4776,-0.04755867404892234,-0.00808752563467426
MAR,30,9,mode,X4745,X4780,0.022871412401678868,0.08760640214727043
MAR,30,9,mode,X4745,X4794,0.32942204912556916,0.26328712224229356
MAR,30,9,mode,X4745,X4828,-0.03625601174099287,0.13960852039736985
MAR,30,9,mode,X4745,X4954,0.05991069443423865,0.14189162278537104
MAR,30,9,mode,X4745,X5196,0.18851541041753805,0.13936919917049118
MAR,30,9,mode,X4745,X5220,0.2053009022573063,0.13100276803913088
MAR,30,9,mode,X4745,X5226,0.17814625364561698,0.22779151195253156
MAR,30,9,mode,X4776,X4780,0.20718306749297075,0.32507904225255024
MAR,30,9,mode,X4776,X4794,0.04744317966081159,0.11674303867041198
MAR,30,9,mode,X4776,X4828,0.0268928604497047,0.23710113464155394
MAR,30,9,mode,X4776,X4954,0.17110590491418556,0.2815301159046093
MAR,30,9,mode,X4776,X5196,0.010769979595619854,0.0006533263399328297
MAR,30,9,mode,X4776,X5220,-0.035363841004637166,-0.030106580960431624
MAR,30,9,mode,X4776,X5226,-0.011809596141917369,0.06145021177198416
MAR,30,9,mode,X4780,X4794,0.03309907911159734,0.10104934070204048
MAR,30,9,mode,X4780,X4828,0.11338773642554473,0.17476950403350994
MAR,30,9,mode,X4780,X4954,0.11937327817625405,0.19499092236295126
MAR,30,9,mode,X4780,X5196,0.0075137545420497776,-0.025239279043615004
MAR,30,9,mode,X4780,X5220,0.08540252551527888,0.054508141788382494
MAR,30,9,mode,X4780,X5226,0.08365805205931719,0.17474353458133637
MAR,30,9,mode,X4794,X4828,-0.10340253000749859,0.12010497399498471
MAR,30,9,mode,X4794,X4954,0.023889661829999725,0.09449886510311888
MAR,30,9,mode,X4794,X5196,0.07804819248859426,0.030952887156337514
MAR,30,9,mode,X4794,X5220,0.22125520449865627,0.08865345599931825
MAR,30,9,mode,X4794,X5226,0.293182992258981,0.26862377624902256
MAR,30,9,mode,X4828,X4954,0.0898312082395111,0.19578786925875452
MAR,30,9,mode,X4828,X5196,0.0867489979267865,0.09774139096616632
MAR,30,9,mode,X4828,X5220,-0.08470571522883175,0.055239186261524624
MAR,30,9,mode,X4828,X5226,0.005257824127121005,0.17970137365143465
MAR,30,9,mode,X4954,X5196,0.05668076556096307,-0.0013893680408349823
MAR,30,9,mode,X4954,X5220,0.01332638833778191,0.0377505016214281
MAR,30,9,mode,X4954,X5226,0.009115046960387117,0.02192624492509317
MAR,30,9,mode,X5196,X5220,0.010876706757180532,-0.06122070593319316
MAR,30,9,mode,X5196,X5226,0.19674565372836075,0.07740902045649604
MAR,30,9,mode,X5220,X5226,0.22752331878378967,0.11615530793260724
MAR,30,10,missForest,X4676,X4729,-0.13458643807329113,-0.13393064817768396
MAR,30,10,missForest,X4676,X4745,0.28750101650468146,0.3316689914783684
MAR,30,10,missForest,X4676,X4776,-0.13607275948655725,-0.12601908932339576
MAR,30,10,missForest,X4676,X4780,0.03227066473069483,0.02656755324521595
MAR,30,10,missForest,X4676,X4794,0.28726106556196107,0.3028978943633429
MAR,30,10,missForest,X4676,X4828,-0.05016493268689705,-0.03804023211643164
MAR,30,10,missForest,X4676,X4954,-0.07620521767690396,-0.04423311964364139
MAR,30,10,missForest,X4676,X5196,0.14065543365021957,0.10018013828939315
MAR,30,10,missForest,X4676,X5220,0.1580721727478751,0.22368641344840232
MAR,30,10,missForest,X4676,X5226,0.31866359788405507,0.4636068644524045
MAR,30,10,missForest,X4729,X4745,0.1877755227700502,0.16581940160544473
MAR,30,10,missForest,X4729,X4776,-0.039420938985009576,-0.02145929861813916
MAR,30,10,missForest,X4729,X4780,-0.07511823494614298,-0.07135493147362365
MAR,30,10,missForest,X4729,X4794,-0.019198646680501544,0.0007507575211329226
MAR,30,10,missForest,X4729,X4828,0.2593770060105025,0.2828295266986075
MAR,30,10,missForest,X4729,X4954,0.03339604365470998,0.044918194069213296
MAR,30,10,missForest,X4729,X5196,0.08442936399243549,0.031629038338673615
MAR,30,10,missForest,X4729,X5220,0.11297776096650695,0.027658407973680844
MAR,30,10,missForest,X4729,X5226,-0.14181228161804507,-0.12363391141781184
MAR,30,10,missForest,X4745,X4776,-0.04755867404892234,-0.054855897795468046
MAR,30,10,missForest,X4745,X4780,0.022871412401678868,0.024881351323872473
MAR,30,10,missForest,X4745,X4794,0.32942204912556916,0.42281134742289334
MAR,30,10,missForest,X4745,X4828,-0.03625601174099287,-0.03423635833397266
MAR,30,10,missForest,X4745,X4954,0.05991069443423865,0.08430988436018921
MAR,30,10,missForest,X4745,X5196,0.18851541041753805,0.1972212012879021
MAR,30,10,missForest,X4745,X5220,0.2053009022573063,0.2409272354134211
MAR,30,10,missForest,X4745,X5226,0.17814625364561698,0.24234347167861126
MAR,30,10,missForest,X4776,X4780,0.20718306749297075,0.22355911022592434
MAR,30,10,missForest,X4776,X4794,0.04744317966081159,0.12315944087360019
MAR,30,10,missForest,X4776,X4828,0.0268928604497047,0.09314056247665545
MAR,30,10,missForest,X4776,X4954,0.17110590491418556,0.22357017021380035
MAR,30,10,missForest,X4776,X5196,0.010769979595619854,0.07799091458764495
MAR,30,10,missForest,X4776,X5220,-0.035363841004637166,0.043048159127865936
MAR,30,10,missForest,X4776,X5226,-0.011809596141917369,0.03317557370988674
MAR,30,10,missForest,X4780,X4794,0.03309907911159734,0.02998148407480645
MAR,30,10,missForest,X4780,X4828,0.11338773642554473,0.09720862798544719
MAR,30,10,missForest,X4780,X4954,0.11937327817625405,0.11534548644735616
MAR,30,10,missForest,X4780,X5196,0.0075137545420497776,-0.05689661745296796
MAR,30,10,missForest,X4780,X5220,0.08540252551527888,0.08249178390796948
MAR,30,10,missForest,X4780,X5226,0.08365805205931719,0.07955268389231268
MAR,30,10,missForest,X4794,X4828,-0.10340253000749859,-0.12356437541121688
MAR,30,10,missForest,X4794,X4954,0.023889661829999725,-0.011609118591292272
MAR,30,10,missForest,X4794,X5196,0.07804819248859426,0.07411622559600085
MAR,30,10,missForest,X4794,X5220,0.22125520449865627,0.257568400268534
MAR,30,10,missForest,X4794,X5226,0.293182992258981,0.36730779341242836
MAR,30,10,missForest,X4828,X4954,0.0898312082395111,0.06666452282873132
MAR,30,10,missForest,X4828,X5196,0.0867489979267865,0.17986321566271735
MAR,30,10,missForest,X4828,X5220,-0.08470571522883175,-0.044490771342858615
MAR,30,10,missForest,X4828,X5226,0.005257824127121005,-0.0028183439830048286
MAR,30,10,missForest,X4954,X5196,0.05668076556096307,0.091910230783203
MAR,30,10,missForest,X4954,X5220,0.01332638833778191,0.10212552203754727
MAR,30,10,missForest,X4954,X5226,0.009115046960387117,-0.060270166324363536
MAR,30,10,missForest,X5196,X5220,0.010876706757180532,-0.06683974319860468
MAR,30,10,missForest,X5196,X5226,0.19674565372836075,0.19505730646308625
MAR,30,10,missForest,X5220,X5226,0.22752331878378967,0.24801427050442737
MAR,30,10,mice,X4676,X4729,-0.13458643807329113,-0.06719454885668434
MAR,30,10,mice,X4676,X4745,0.28750101650468146,0.2502399153487448
MAR,30,10,mice,X4676,X4776,-0.13607275948655725,-0.2540437006108685
MAR,30,10,mice,X4676,X4780,0.03227066473069483,-0.04911275992338074
MAR,30,10,mice,X4676,X4794,0.28726106556196107,0.20928583869297185
MAR,30,10,mice,X4676,X4828,-0.05016493268689705,-0.18841116307324354
MAR,30,10,mice,X4676,X4954,-0.07620521767690396,-0.03235766085993233
MAR,30,10,mice,X4676,X5196,0.14065543365021957,0.04447978262568845
MAR,30,10,mice,X4676,X5220,0.1580721727478751,0.16873668348130133
MAR,30,10,mice,X4676,X5226,0.31866359788405507,0.2562134398825471
MAR,30,10,mice,X4729,X4745,0.1877755227700502,0.06274409025955631
MAR,30,10,mice,X4729,X4776,-0.039420938985009576,0.0035615051608305897
MAR,30,10,mice,X4729,X4780,-0.07511823494614298,-0.15136396933530133
MAR,30,10,mice,X4729,X4794,-0.019198646680501544,-0.08652532008633529
MAR,30,10,mice,X4729,X4828,0.2593770060105025,0.11367055293168207
MAR,30,10,mice,X4729,X4954,0.03339604365470998,0.005557122510325568
MAR,30,10,mice,X4729,X5196,0.08442936399243549,0.06032609612238448
MAR,30,10,mice,X4729,X5220,0.11297776096650695,0.09663865546218489
MAR,30,10,mice,X4729,X5226,-0.14181228161804507,-0.2164987791499669
MAR,30,10,mice,X4745,X4776,-0.04755867404892234,-0.12176022800505719
MAR,30,10,mice,X4745,X4780,0.022871412401678868,-0.05889292927247572
MAR,30,10,mice,X4745,X4794,0.32942204912556916,0.2792173211646991
MAR,30,10,mice,X4745,X4828,-0.03625601174099287,-0.04667038389689787
MAR,30,10,mice,X4745,X4954,0.05991069443423865,0.06656669155117137
MAR,30,10,mice,X4745,X5196,0.18851541041753805,0.10018569164941776
MAR,30,10,mice,X4745,X5220,0.2053009022573063,0.0707576017872714
MAR,30,10,mice,X4745,X5226,0.17814625364561698,0.11575706953688247
MAR,30,10,mice,X4776,X4780,0.20718306749297075,0.1974842767295595
MAR,30,10,mice,X4776,X4794,0.04744317966081159,-0.02910403532505604
MAR,30,10,mice,X4776,X4828,0.0268928604497047,0.009468504922794475
MAR,30,10,mice,X4776,X4954,0.17110590491418556,0.19430521600769732
MAR,30,10,mice,X4776,X5196,0.010769979595619854,0.05734241636557134
MAR,30,10,mice,X4776,X5220,-0.035363841004637166,-0.1843078920729845
MAR,30,10,mice,X4776,X5226,-0.011809596141917369,0.007799996357853878
MAR,30,10,mice,X4780,X4794,0.03309907911159734,-0.050204460935721625
MAR,30,10,mice,X4780,X4828,0.11338773642554473,0.03143543634367756
MAR,30,10,mice,X4780,X4954,0.11937327817625405,0.03668699882662811
MAR,30,10,mice,X4780,X5196,0.0075137545420497776,-0.03419501893359748
MAR,30,10,mice,X4780,X5220,0.08540252551527888,0.07390123208723527
MAR,30,10,mice,X4780,X5226,0.08365805205931719,-0.03332725716537534
MAR,30,10,mice,X4794,X4828,-0.10340253000749859,-0.19191364453167273
MAR,30,10,mice,X4794,X4954,0.023889661829999725,0.020435351668508517
MAR,30,10,mice,X4794,X5196,0.07804819248859426,0.0188669425736693
MAR,30,10,mice,X4794,X5220,0.22125520449865627,0.2358845035686997
MAR,30,10,mice,X4794,X5226,0.293182992258981,0.26250769277055436
MAR,30,10,mice,X4828,X4954,0.0898312082395111,-0.09068956975437055
MAR,30,10,mice,X4828,X5196,0.0867489979267865,-0.01188007779510985
MAR,30,10,mice,X4828,X5220,-0.08470571522883175,-0.2691632904325676
MAR,30,10,mice,X4828,X5226,0.005257824127121005,-0.06682740259626067
MAR,30,10,mice,X4954,X5196,0.05668076556096307,0.07482399341622423
MAR,30,10,mice,X4954,X5220,0.01332638833778191,-0.06134208309474831
MAR,30,10,mice,X4954,X5226,0.009115046960387117,-0.08161939340932708
MAR,30,10,mice,X5196,X5220,0.010876706757180532,0.06926329554792283
MAR,30,10,mice,X5196,X5226,0.19674565372836075,0.2138225970042596
MAR,30,10,mice,X5220,X5226,0.22752331878378967,0.012715538806334975
MAR,30,10,miceCART,X4676,X4729,-0.13458643807329113,-0.08485544497683788
MAR,30,10,miceCART,X4676,X4745,0.28750101650468146,0.1944005929238376
MAR,30,10,miceCART,X4676,X4776,-0.13607275948655725,-0.1589428317907841
MAR,30,10,miceCART,X4676,X4780,0.03227066473069483,0.020583097854857242
MAR,30,10,miceCART,X4676,X4794,0.28726106556196107,0.18515830376985476
MAR,30,10,miceCART,X4676,X4828,-0.05016493268689705,-0.024610777615964592
MAR,30,10,miceCART,X4676,X4954,-0.07620521767690396,-0.0271978143812959
MAR,30,10,miceCART,X4676,X5196,0.14065543365021957,-0.008286672339609398
MAR,30,10,miceCART,X4676,X5220,0.1580721727478751,0.07811633342823895
MAR,30,10,miceCART,X4676,X5226,0.31866359788405507,0.32728998863447756
MAR,30,10,miceCART,X4729,X4745,0.1877755227700502,0.1213117541130567
MAR,30,10,miceCART,X4729,X4776,-0.039420938985009576,-0.01781183739203682
MAR,30,10,miceCART,X4729,X4780,-0.07511823494614298,-0.044443154326286934
MAR,30,10,miceCART,X4729,X4794,-0.019198646680501544,-0.017872965509353703
MAR,30,10,miceCART,X4729,X4828,0.2593770060105025,0.18700048105258113
MAR,30,10,miceCART,X4729,X4954,0.03339604365470998,-0.04641830089972694
MAR,30,10,miceCART,X4729,X5196,0.08442936399243549,0.010894030781385396
MAR,30,10,miceCART,X4729,X5220,0.11297776096650695,0.03718860260030523
MAR,30,10,miceCART,X4729,X5226,-0.14181228161804507,-0.11256340260310321
MAR,30,10,miceCART,X4745,X4776,-0.04755867404892234,-0.04781937842190112
MAR,30,10,miceCART,X4745,X4780,0.022871412401678868,-0.018398974009820705
MAR,30,10,miceCART,X4745,X4794,0.32942204912556916,0.26424130771322824
MAR,30,10,miceCART,X4745,X4828,-0.03625601174099287,0.006559966500502448
MAR,30,10,miceCART,X4745,X4954,0.05991069443423865,0.11905881852261244
MAR,30,10,miceCART,X4745,X5196,0.18851541041753805,0.08326327587384304
MAR,30,10,miceCART,X4745,X5220,0.2053009022573063,0.18799414770662795
MAR,30,10,miceCART,X4745,X5226,0.17814625364561698,0.13741102949588796
MAR,30,10,miceCART,X4776,X4780,0.20718306749297075,0.17346043573820985
MAR,30,10,miceCART,X4776,X4794,0.04744317966081159,0.03248135722381619
MAR,30,10,miceCART,X4776,X4828,0.0268928604497047,0.03910712555847501
MAR,30,10,miceCART,X4776,X4954,0.17110590491418556,0.08880452561777297
MAR,30,10,miceCART,X4776,X5196,0.010769979595619854,0.08660311013762162
MAR,30,10,miceCART,X4776,X5220,-0.035363841004637166,0.04878422804550547
MAR,30,10,miceCART,X4776,X5226,-0.011809596141917369,0.04195820025775005
MAR,30,10,miceCART,X4780,X4794,0.03309907911159734,0.037054563371031295
MAR,30,10,miceCART,X4780,X4828,0.11338773642554473,0.11612642795480102
MAR,30,10,miceCART,X4780,X4954,0.11937327817625405,0.13269682945365474
MAR,30,10,miceCART,X4780,X5196,0.0075137545420497776,0.013613543406162875
MAR,30,10,miceCART,X4780,X5220,0.08540252551527888,0.08576541810047006
MAR,30,10,miceCART,X4780,X5226,0.08365805205931719,0.07160125954543577
MAR,30,10,miceCART,X4794,X4828,-0.10340253000749859,-0.06901943316748047
MAR,30,10,miceCART,X4794,X4954,0.023889661829999725,-0.027390264176330146
MAR,30,10,miceCART,X4794,X5196,0.07804819248859426,0.023569278253087737
MAR,30,10,miceCART,X4794,X5220,0.22125520449865627,0.16734156882121715
MAR,30,10,miceCART,X4794,X5226,0.293182992258981,0.24761093391429
MAR,30,10,miceCART,X4828,X4954,0.0898312082395111,0.03611445085716011
MAR,30,10,miceCART,X4828,X5196,0.0867489979267865,0.04363523026847825
MAR,30,10,miceCART,X4828,X5220,-0.08470571522883175,0.012830259421717857
MAR,30,10,miceCART,X4828,X5226,0.005257824127121005,0.03868032068852547
MAR,30,10,miceCART,X4954,X5196,0.05668076556096307,0.047663597695821784
