Question,Method,Type,Percent,Iter,RMSE,Mean Percent Bias,Accuracy,Precision,Recall,F1 score,Matthews Correlation
Q_2919,knn,MNAR,10,8,0.454858826147342,13.793103448275861,0.7931034482758621,0.8214285714285714,0.9583333333333334,0.8846153846153846,-0.08625819491779428
Q_3089,knn,MNAR,10,8,0.0,0.0,1.0,,,,
Q_3144,knn,MNAR,10,8,0.454858826147342,6.896551724137931,0.7931034482758621,0.3333333333333333,0.2,0.25,0.14470719035407653
Q_3145,knn,MNAR,10,8,0.5222329678670935,15.151515151515152,0.7272727272727273,0.8461538461538461,0.6111111111111112,0.7096774193548387,0.4868791246821762
Q_3153,knn,MNAR,10,8,0.4264014327112209,13.636363636363635,0.8181818181818182,0.5,0.125,0.2,0.1800205749557739
Q_3166,knn,MNAR,10,8,0.4016096644512494,9.67741935483871,0.8387096774193549,0.5,0.2,0.2857142857142857,0.24184305584506133
Q_3169,knn,MNAR,10,8,0.5252257314388902,20.689655172413794,0.7241379310344828,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.2616243364966139
Q_2265,knn,MNAR,10,9,0.6831300510639732,6.666666666666667,0.5333333333333333,0.625,0.5555555555555556,0.5882352941176471,0.05455447255899809
Q_2300,knn,MNAR,10,9,0.5144957554275266,2.941176470588235,0.7352941176470589,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.4484988625656238
Q_2322,knn,MNAR,10,9,0.5897678246195885,0.0,0.6521739130434783,0.6,0.6,0.6,0.2923076923076923
Q_2347,knn,MNAR,10,9,0.19611613513818404,3.8461538461538463,0.9615384615384616,0.9615384615384616,1.0,0.9803921568627451,0.0
Q_2841,knn,MNAR,10,9,0.44095855184409843,19.444444444444446,0.8055555555555556,0.8,1.0,0.8888888888888888,0.31622776601683794
Q_2868,knn,MNAR,10,9,0.2041241452319315,4.166666666666666,0.9583333333333334,0.9583333333333334,1.0,0.9787234042553191,0.0
Q_2876,knn,MNAR,10,9,0.4,0.0,0.84,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6794871794871795
Q_2890,knn,MNAR,10,9,0.2773500981126146,7.6923076923076925,0.9230769230769231,0.9230769230769231,1.0,0.96,0.0
Q_2919,knn,MNAR,10,9,0.46499055497527714,21.62162162162162,0.7837837837837838,0.7837837837837838,1.0,0.8787878787878788,0.0
Q_3089,knn,MNAR,10,9,0.0,0.0,1.0,,,,
Q_3144,knn,MNAR,10,9,0.4472135954999579,12.0,0.8,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.5541466051858357
Q_3145,knn,MNAR,10,9,0.7071067811865476,10.0,0.5,0.5384615384615384,0.6363636363636364,0.5833333333333334,-0.0316069770620507
Q_3153,knn,MNAR,10,9,0.3692744729379982,13.636363636363635,0.8636363636363636,0.0,0.0,0.0,0.0
Q_3166,knn,MNAR,10,9,0.4898979485566356,24.0,0.76,1.0,0.14285714285714285,0.25,0.32732683535398854
Q_3169,knn,MNAR,10,9,0.5252257314388902,27.586206896551722,0.7241379310344828,1.0,0.2,0.3333333333333333,0.37515428924742517
Q_2265,knn,MNAR,20,0,0.5916079783099616,5.0,0.65,0.6470588235294118,0.7096774193548387,0.676923076923077,0.2983840870147887
Q_2300,knn,MNAR,20,0,0.5830951894845301,2.0,0.66,0.5294117647058824,0.5,0.5142857142857142,0.25332019855244947
Q_2322,knn,MNAR,20,0,0.7130740328122925,16.94915254237288,0.4915254237288136,0.5833333333333334,0.4117647058823529,0.4827586206896552,0.011834526708278772
Q_2347,knn,MNAR,20,0,0.38851434494290565,15.09433962264151,0.8490566037735849,0.8490566037735849,1.0,0.9183673469387755,0.0
Q_2841,knn,MNAR,20,0,0.4435327625727437,13.114754098360656,0.8032786885245902,0.8214285714285714,0.9583333333333334,0.8846153846153846,0.2822998821169138
Q_2868,knn,MNAR,20,0,0.2401922307076307,5.769230769230769,0.9423076923076923,0.9423076923076923,1.0,0.9702970297029703,0.0
Q_2876,knn,MNAR,20,0,0.6040404496926218,17.56756756756757,0.6351351351351351,0.5918367346938775,0.8055555555555556,0.6823529411764706,0.2950884898664347
Q_2890,knn,MNAR,20,0,0.3810003810005715,14.516129032258066,0.8548387096774194,0.8548387096774194,1.0,0.9217391304347826,0.0
Q_2919,knn,MNAR,20,0,0.4303314829119352,18.51851851851852,0.8148148148148148,0.8113207547169812,1.0,0.8958333333333334,0.2715813547484405
Q_3089,knn,MNAR,20,0,0.0,0.0,1.0,,,,
Q_3144,knn,MNAR,20,0,0.563436169819011,22.22222222222222,0.6825396825396826,0.5,0.15,0.23076923076923078,0.12722920459484127
Q_3145,knn,MNAR,20,0,0.5985056016645798,5.970149253731343,0.6417910447761194,0.6666666666666666,0.5882352941176471,0.625,0.28674249544120056
Q_3153,knn,MNAR,20,0,0.375,14.0625,0.859375,1.0,0.3076923076923077,0.47058823529411764,0.5114083119567587
Q_3166,knn,MNAR,20,0,0.4629100498862757,17.857142857142858,0.7857142857142857,0.75,0.21428571428571427,0.3333333333333333,0.32025630761017426
Q_3169,knn,MNAR,20,0,0.464420364012824,17.647058823529413,0.7843137254901961,0.75,0.23076923076923078,0.35294117647058826,0.33142019971799863
Q_2265,knn,MNAR,20,1,0.648297659314349,7.246376811594203,0.5797101449275363,0.6136363636363636,0.6923076923076923,0.6506024096385542,0.12957704191024655
Q_2300,knn,MNAR,20,1,0.4803844614152614,7.6923076923076925,0.7692307692307693,0.8,0.6666666666666666,0.7272727272727273,0.5367450401216932
Q_2322,knn,MNAR,20,1,0.7348469228349535,10.0,0.46,0.42105263157894735,0.3333333333333333,0.37209302325581395,-0.09237151886184315
Q_2347,knn,MNAR,20,1,0.3713906763541037,13.793103448275861,0.8620689655172413,0.8596491228070176,1.0,0.9245283018867925,0.3090575499818436
Q_2841,knn,MNAR,20,1,0.5423261445466404,11.76470588235294,0.7058823529411765,0.7741935483870968,0.8888888888888888,0.8275862068965517,-0.15839698777049716
Q_2868,knn,MNAR,20,1,0.19069251784911845,3.6363636363636362,0.9636363636363636,0.9636363636363636,1.0,0.9814814814814815,0.0
Q_2876,knn,MNAR,20,1,0.5725983343138682,9.836065573770492,0.6721311475409836,0.8055555555555556,0.6904761904761905,0.7435897435897436,0.30325671271505117
Q_2890,knn,MNAR,20,1,0.3939192985791677,15.517241379310345,0.8448275862068966,0.8448275862068966,1.0,0.9158878504672897,0.0
Q_2919,knn,MNAR,20,1,0.4714045207910317,9.523809523809524,0.7777777777777778,0.8275862068965517,0.9230769230769231,0.8727272727272727,0.019642328667351227
Q_3089,knn,MNAR,20,1,0.21160368475757949,4.477611940298507,0.9552238805970149,0.0,0.0,0.0,0.0
Q_3144,knn,MNAR,20,1,0.5461186812727502,26.31578947368421,0.7017543859649122,0.0,0.0,0.0,-0.08347838711296822
Q_3145,knn,MNAR,20,1,0.5477225575051661,6.666666666666667,0.7,0.75,0.65625,0.7,0.40625
Q_3153,knn,MNAR,20,1,0.38069349381344053,14.492753623188406,0.855072463768116,1.0,0.2857142857142857,0.4444444444444444,0.4916891718944416
Q_3166,knn,MNAR,20,1,0.4629100498862757,14.285714285714285,0.7857142857142857,0.3333333333333333,0.09090909090909091,0.14285714285714285,0.0819835414026724
Q_3169,knn,MNAR,20,1,0.5298129428260175,28.07017543859649,0.7192982456140351,1.0,0.3333333333333333,0.5,0.47380354147934284
Q_2265,knn,MNAR,20,2,0.5669467095138409,14.285714285714285,0.6785714285714286,0.8571428571428571,0.6976744186046512,0.7692307692307693,0.27301623621231697
Q_2300,knn,MNAR,20,2,0.5163977794943222,8.0,0.7333333333333333,0.7586206896551724,0.6285714285714286,0.6875,0.46465626019356965
Q_2322,knn,MNAR,20,2,0.6599120175960898,8.064516129032258,0.5645161290322581,0.4666666666666667,0.56,0.509090909090909,0.12522052619351262
Q_2347,knn,MNAR,20,2,0.34444748191358604,11.864406779661017,0.8813559322033898,0.8793103448275862,1.0,0.9357798165137615,0.3315324917763691
Q_2841,knn,MNAR,20,2,0.454858826147342,20.689655172413794,0.7931034482758621,0.7931034482758621,1.0,0.8846153846153846,0.0
Q_2868,knn,MNAR,20,2,0.18107149208503706,3.278688524590164,0.9672131147540983,0.9672131147540983,1.0,0.9833333333333333,0.0
Q_2876,knn,MNAR,20,2,0.5824823725107175,1.7857142857142856,0.6607142857142857,0.6785714285714286,0.6551724137931034,0.6666666666666666,0.32163376045133846
Q_2890,knn,MNAR,20,2,0.3481553119113957,3.0303030303030303,0.8787878787878788,0.9508196721311475,0.9206349206349206,0.9354838709677419,-0.06247560023330788
Q_2919,knn,MNAR,20,2,0.4509876168016973,6.779661016949152,0.7966101694915254,0.8545454545454545,0.9215686274509803,0.8867924528301887,-0.10680917396691054
Q_3089,knn,MNAR,20,2,0.2,4.0,0.96,0.0,0.0,0.0,0.0
Q_3144,knn,MNAR,20,2,0.45557345160942025,16.9811320754717,0.7924528301886793,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.2576735608413086
Q_3145,knn,MNAR,20,2,0.6753816335059705,3.508771929824561,0.543859649122807,0.5714285714285714,0.5333333333333333,0.5517241379310345,0.08877935232369505
Q_3153,knn,MNAR,20,2,0.32732683535398854,10.714285714285714,0.8928571428571429,1.0,0.25,0.4,0.4714045207910317
Q_3166,knn,MNAR,20,2,0.5388159060803247,25.806451612903224,0.7096774193548387,0.5,0.05555555555555555,0.1,0.08433738561749833
Q_3169,knn,MNAR,20,2,0.5,22.058823529411764,0.75,0.8333333333333334,0.23809523809523808,0.37037037037037035,0.35316993633780247
Q_2265,knn,MNAR,20,3,0.543557306504609,11.363636363636363,0.7045454545454546,0.7272727272727273,0.8571428571428571,0.7868852459016393,0.3273268353539886
Q_2300,knn,MNAR,20,3,0.5903260526902472,13.636363636363635,0.6515151515151515,0.65,0.4482758620689655,0.5306122448979592,0.2798021332325714
Q_2322,knn,MNAR,20,3,0.6587581226451356,20.754716981132077,0.5660377358490566,0.76,0.5277777777777778,0.6229508196721312,0.16347789863669768
Q_2347,knn,MNAR,20,3,0.4435327625727437,16.39344262295082,0.8032786885245902,0.8166666666666667,0.98,0.8909090909090909,-0.060553007081949835
Q_2841,knn,MNAR,20,3,0.47380354147934284,18.367346938775512,0.7755102040816326,0.782608695652174,0.972972972972973,0.8674698795180723,0.25047285220792176
Q_2868,knn,MNAR,20,3,0.21821789023599236,4.761904761904762,0.9523809523809523,0.9523809523809523,1.0,0.975609756097561,0.0
Q_2876,knn,MNAR,20,3,0.5859040724295678,19.402985074626866,0.6567164179104478,0.8571428571428571,0.625,0.7228915662650602,0.3265182869753596
Q_2890,knn,MNAR,20,3,0.3682298471593293,13.559322033898304,0.864406779661017,0.864406779661017,1.0,0.9272727272727272,0.0
Q_2919,knn,MNAR,20,3,0.4918693768379647,11.29032258064516,0.7580645161290323,0.8035714285714286,0.9183673469387755,0.8571428571428571,0.09943023750987469
Q_3089,knn,MNAR,20,3,0.13130643285972254,1.7241379310344827,0.9827586206896551,0.0,0.0,0.0,0.0
Q_3144,knn,MNAR,20,3,0.4330127018922193,15.625,0.8125,0.8,0.26666666666666666,0.4,0.3887083744814629
Q_3145,knn,MNAR,20,3,0.5890150893739515,18.367346938775512,0.6530612244897959,0.7777777777777778,0.5185185185185185,0.6222222222222222,0.3473918886004013
Q_3153,knn,MNAR,20,3,0.3841106397986879,14.754098360655737,0.8524590163934426,1.0,0.1,0.18181818181818182,0.291547594742265
Q_3166,knn,MNAR,20,3,0.411113225896519,16.901408450704224,0.8309859154929577,1.0,0.07692307692307693,0.14285714285714285,0.25246042013801634
Q_3169,knn,MNAR,20,3,0.5438516782058541,26.76056338028169,0.704225352112676,0.6666666666666666,0.09090909090909091,0.16,0.16206496066434442
Q_2265,knn,MNAR,20,4,0.6466697906828632,1.8181818181818181,0.5818181818181818,0.6666666666666666,0.6857142857142857,0.676056338028169,0.086710996952412
Q_2300,knn,MNAR,20,4,0.6324555320336759,10.909090909090908,0.6,0.4666666666666667,0.3333333333333333,0.3888888888888889,0.10694815798662465
Q_2322,knn,MNAR,20,4,0.6172133998483676,15.873015873015872,0.6190476190476191,0.7083333333333334,0.5,0.5862068965517241,0.2654384291727511
Q_2347,knn,MNAR,20,4,0.3450327796711771,11.904761904761903,0.8809523809523809,0.8780487804878049,1.0,0.935064935064935,0.38254602783800296
Q_2841,knn,MNAR,20,4,0.49280538030458115,24.285714285714285,0.7571428571428571,0.75,1.0,0.8571428571428571,0.28097574347450816
Q_2868,knn,MNAR,20,4,0.227429413073671,5.172413793103448,0.9482758620689655,0.9482758620689655,1.0,0.9734513274336283,0.0
Q_2876,knn,MNAR,20,4,0.5883484054145521,15.384615384615385,0.6538461538461539,0.84375,0.675,0.75,0.22372322931097996
Q_2890,knn,MNAR,20,4,0.3415650255319866,11.666666666666666,0.8833333333333333,0.8833333333333333,1.0,0.9380530973451328,0.0
Q_2919,knn,MNAR,20,4,0.41256849850351734,12.76595744680851,0.8297872340425532,0.8478260869565217,0.975,0.9069767441860465,-0.06167939547439612
Q_3089,knn,MNAR,20,4,0.12126781251816648,1.4705882352941175,0.9852941176470589,0.0,0.0,0.0,0.0
Q_3144,knn,MNAR,20,4,0.5547001962252291,30.76923076923077,0.6923076923076923,1.0,0.23809523809523808,0.38461538461538464,0.39628467043309085
Q_3145,knn,MNAR,20,4,0.7010887416930995,28.8135593220339,0.5084745762711864,0.7272727272727273,0.41025641025641024,0.5245901639344263,0.10792919738750793
Q_3153,knn,MNAR,20,4,0.2581988897471611,6.666666666666667,0.9333333333333333,1.0,0.42857142857142855,0.6,0.6312655864226275
Q_3166,knn,MNAR,20,4,0.3834824944236852,14.705882352941178,0.8529411764705882,1.0,0.23076923076923078,0.375,0.4418894343490791
Q_3169,knn,MNAR,20,4,0.4948716593053935,16.3265306122449,0.7551020408163265,0.75,0.375,0.5,0.3988909699564361
Q_2265,knn,MNAR,20,5,0.6753816335059705,14.035087719298245,0.543859649122807,0.6896551724137931,0.5405405405405406,0.6060606060606061,0.08643326689349443
Q_2300,knn,MNAR,20,5,0.6839166144230384,27.419354838709676,0.532258064516129,0.7692307692307693,0.46511627906976744,0.5797101449275363,0.13951177942883358
Q_2322,knn,MNAR,20,5,0.6324555320336759,22.857142857142858,0.6,0.7931034482758621,0.5111111111111111,0.6216216216216216,0.26371367493092807
Q_2347,knn,MNAR,20,5,0.4354941703556927,15.517241379310345,0.8103448275862069,0.8245614035087719,0.9791666666666666,0.8952380952380953,-0.06045635417583431
Q_2841,knn,MNAR,20,5,0.4775669329409193,19.298245614035086,0.7719298245614035,0.7777777777777778,0.9767441860465116,0.865979381443299,0.23055616708169402
Q_2868,knn,MNAR,20,5,0.2603778219616477,6.779661016949152,0.9322033898305084,0.9322033898305084,1.0,0.9649122807017544,0.0
Q_2876,knn,MNAR,20,5,0.5883484054145521,7.6923076923076925,0.6538461538461539,0.65625,0.75,0.7,0.2988693973404883
Q_2890,knn,MNAR,20,5,0.3960590171906697,15.686274509803921,0.8431372549019608,0.8431372549019608,1.0,0.9148936170212766,0.0
Q_2919,knn,MNAR,20,5,0.4375949744936837,6.382978723404255,0.8085106382978723,0.8604651162790697,0.925,0.891566265060241,0.0865785607184581
Q_3089,knn,MNAR,20,5,0.13018891098082386,1.694915254237288,0.9830508474576272,0.0,0.0,0.0,0.0
Q_3144,knn,MNAR,20,5,0.5236349380886428,24.193548387096776,0.7258064516129032,0.8,0.2,0.32,0.3024820741459165
Q_3145,knn,MNAR,20,5,0.6297235299224025,1.7241379310344827,0.603448275862069,0.6764705882352942,0.6571428571428571,0.6666666666666666,0.1776721969598076
Q_3153,knn,MNAR,20,5,0.30151134457776363,9.090909090909092,0.9090909090909091,1.0,0.3333333333333333,0.5,0.5491696473652761
Q_3166,knn,MNAR,20,5,0.26490647141300877,7.017543859649122,0.9298245614035088,1.0,0.2,0.3333333333333333,0.4309458036856673
Q_3169,knn,MNAR,20,5,0.4303314829119352,14.814814814814813,0.8148148148148148,0.8571428571428571,0.4,0.5454545454545454,0.49919270811146443
Q_2265,knn,MNAR,20,6,0.621825270205921,4.0,0.6133333333333333,0.717391304347826,0.673469387755102,0.6947368421052632,0.16952339640723177
Q_2300,knn,MNAR,20,6,0.6294651817966898,20.754716981132077,0.6037735849056604,0.6666666666666666,0.38461538461538464,0.4878048780487805,0.22132070847618363
Q_2322,knn,MNAR,20,6,0.6060915267313265,8.16326530612245,0.6326530612244898,0.72,0.6206896551724138,0.6666666666666666,0.2661399251711681
Q_2347,knn,MNAR,20,6,0.4296689244236597,9.230769230769232,0.8153846153846154,0.8548387096774194,0.9464285714285714,0.8983050847457628,-0.08818445268783232
Q_2841,knn,MNAR,20,6,0.3810003810005715,14.516129032258066,0.8548387096774194,0.85,1.0,0.918918918918919,0.3931226965534483
Q_2868,knn,MNAR,20,6,0.21320071635561044,4.545454545454546,0.9545454545454546,0.9545454545454546,1.0,0.9767441860465116,0.0
Q_2876,knn,MNAR,20,6,0.6255432421712243,1.4492753623188406,0.6086956521739131,0.6486486486486487,0.631578947368421,0.64,0.2116856956762967
Q_2890,knn,MNAR,20,6,0.3360107525161235,11.29032258064516,0.8870967741935484,0.8870967741935484,1.0,0.9401709401709402,0.0
Q_2919,knn,MNAR,20,6,0.508000508000762,25.806451612903224,0.7419354838709677,0.7419354838709677,1.0,0.8518518518518519,0.0
Q_3089,knn,MNAR,20,6,0.18411492357966466,3.389830508474576,0.9661016949152542,0.0,0.0,0.0,0.0
Q_3144,knn,MNAR,20,6,0.41169348479630913,16.94915254237288,0.8305084745762712,1.0,0.23076923076923078,0.375,0.4353853919924732
Q_3145,knn,MNAR,20,6,0.6212607441973955,14.035087719298245,0.6140350877192983,0.72,0.5454545454545454,0.6206896551724138,0.252515751083877
Q_3153,knn,MNAR,20,6,0.3535533905932738,9.375,0.875,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.5321937427120916
Q_3166,knn,MNAR,20,6,0.41522739926869984,13.793103448275861,0.8275862068965517,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.2841782586538222
Q_3169,knn,MNAR,20,6,0.5448623679425842,20.3125,0.703125,0.625,0.23809523809523808,0.3448275862068966,0.23897953171695505
Q_2265,knn,MNAR,20,7,0.642416074439621,3.1746031746031744,0.5873015873015873,0.5625,0.6,0.5806451612903226,0.175580311389975
Q_2300,knn,MNAR,20,7,0.6408699444616557,30.357142857142854,0.5892857142857143,0.8421052631578947,0.4444444444444444,0.5818181818181818,0.29798331700803293
Q_2322,knn,MNAR,20,7,0.6831300510639732,33.33333333333333,0.5333333333333333,0.8,0.4,0.5333333333333333,0.2
Q_2347,knn,MNAR,20,7,0.4120816918460671,16.9811320754717,0.8301886792452831,0.8235294117647058,1.0,0.9032258064516129,0.38695299497594743
Q_2841,knn,MNAR,20,7,0.4225771273642583,3.571428571428571,0.8214285714285714,0.8846153846153846,0.92,0.9019607843137255,-0.09607689228305229
Q_2868,knn,MNAR,20,7,0.23791547571544325,5.660377358490567,0.9433962264150944,0.9433962264150944,1.0,0.970873786407767,0.0
Q_2876,knn,MNAR,20,7,0.5,3.125,0.75,0.7631578947368421,0.8055555555555556,0.7837837837837838,0.4890025047479465
Q_2890,knn,MNAR,20,7,0.31889640207164033,6.779661016949152,0.8983050847457628,0.9122807017543859,0.9811320754716981,0.9454545454545454,0.24684928423477465
Q_2919,knn,MNAR,20,7,0.4714045207910317,7.4074074074074066,0.7777777777777778,0.84,0.9130434782608695,0.875,-0.1179535649239177
Q_3089,knn,MNAR,20,7,0.1781741612749496,3.1746031746031744,0.9682539682539683,0.0,0.0,0.0,0.0
Q_3144,knn,MNAR,20,7,0.4246502900652006,18.0327868852459,0.819672131147541,1.0,0.3125,0.47619047619047616,0.5011148285857957
Q_3145,knn,MNAR,20,7,0.6868028197434451,16.9811320754717,0.5283018867924528,0.6,0.41379310344827586,0.4897959183673469,0.08262499370959296
Q_3153,knn,MNAR,20,7,0.31362502409359,6.557377049180328,0.9016393442622951,0.5,0.16666666666666666,0.25,0.24831222786326923
Q_3166,knn,MNAR,20,7,0.4225771273642583,14.285714285714285,0.8214285714285714,0.5,0.1,0.16666666666666666,0.16151457061744964
Q_3169,knn,MNAR,20,7,0.6267831705280087,32.142857142857146,0.6071428571428571,0.7777777777777778,0.25925925925925924,0.3888888888888889,0.25890187978951407
Q_2265,knn,MNAR,20,8,0.5916079783099616,1.6666666666666667,0.65,0.6857142857142857,0.7058823529411765,0.6956521739130435,0.28425613694305124
Q_2300,knn,MNAR,20,8,0.5270462766947299,9.25925925925926,0.7222222222222222,0.7727272727272727,0.6296296296296297,0.6938775510204082,0.45226701686664544
Q_2322,knn,MNAR,20,8,0.5423261445466404,9.803921568627452,0.7058823529411765,0.6551724137931034,0.7916666666666666,0.7169811320754716,0.42458515414152287
Q_2347,knn,MNAR,20,8,0.45133546692422,20.37037037037037,0.7962962962962963,0.7962962962962963,1.0,0.8865979381443299,0.0
Q_2841,knn,MNAR,20,8,0.4225771273642583,17.857142857142858,0.8214285714285714,0.8181818181818182,1.0,0.9,0.2727272727272727
Q_2868,knn,MNAR,20,8,0.17407765595569785,3.0303030303030303,0.9696969696969697,0.9696969696969697,1.0,0.9846153846153847,0.0
Q_2876,knn,MNAR,20,8,0.5897678246195885,4.3478260869565215,0.6521739130434783,0.7,0.75,0.7241379310344828,0.25617376914899
Q_2890,knn,MNAR,20,8,0.4,16.0,0.84,0.84,1.0,0.9130434782608695,0.0
Q_2919,knn,MNAR,20,8,0.44280744277004763,19.607843137254903,0.803921568627451,0.803921568627451,1.0,0.8913043478260869,0.0
Q_3089,knn,MNAR,20,8,0.0,0.0,1.0,,,,
Q_3144,knn,MNAR,20,8,0.5298129428260175,28.07017543859649,0.7192982456140351,1.0,0.2,0.3333333333333333,0.37366113192227257
Q_3145,knn,MNAR,20,8,0.6276459144608478,18.181818181818183,0.6060606060606061,0.75,0.525,0.6176470588235294,0.2528681626704075
Q_3153,knn,MNAR,20,8,0.3713906763541037,13.793103448275861,0.8620689655172413,1.0,0.3333333333333333,0.5,0.5328701692569688
Q_3166,knn,MNAR,20,8,0.4629100498862757,17.857142857142858,0.7857142857142857,0.6666666666666666,0.15384615384615385,0.25,0.24486030945355183
Q_3169,knn,MNAR,20,8,0.46940279403817725,11.864406779661017,0.7796610169491526,0.4,0.16666666666666666,0.23529411764705882,0.14863002796020927
Q_2265,knn,MNAR,20,9,0.6488856845230502,31.57894736842105,0.5789473684210527,0.5116279069767442,0.88,0.6470588235294118,0.25793471192264517
Q_2300,knn,MNAR,20,9,0.5345224838248488,14.285714285714285,0.7142857142857143,0.8260869565217391,0.6129032258064516,0.7037037037037037,0.45765201331786215
Q_2322,knn,MNAR,20,9,0.5951190357119042,2.083333333333333,0.6458333333333334,0.6666666666666666,0.64,0.6530612244897959,0.2919201796799047
Q_2347,knn,MNAR,20,9,0.4435327625727437,13.114754098360656,0.8032786885245902,0.8245614035087719,0.9591836734693877,0.8867924528301887,0.2021043369812092
Q_2841,knn,MNAR,20,9,0.4435327625727437,0.0,0.8032786885245902,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.031746031746031744
Q_2868,knn,MNAR,20,9,0.19425717247145283,3.7735849056603774,0.9622641509433962,0.9622641509433962,1.0,0.9807692307692307,0.0
Q_2876,knn,MNAR,20,9,0.62725004818718,9.836065573770492,0.6065573770491803,0.7428571428571429,0.6341463414634146,0.6842105263157895,0.1748031783632874
Q_2890,knn,MNAR,20,9,0.3813850356982369,14.545454545454545,0.8545454545454545,0.8545454545454545,1.0,0.9215686274509803,0.0
Q_2919,knn,MNAR,20,9,0.4579054698896255,11.29032258064516,0.7903225806451613,0.8305084745762712,0.9423076923076923,0.8828828828828829,-0.09888557648102354
Q_3089,knn,MNAR,20,9,0.18107149208503706,3.278688524590164,0.9672131147540983,0.0,0.0,0.0,0.0
Q_3144,knn,MNAR,20,9,0.5,18.333333333333332,0.75,0.7142857142857143,0.2777777777777778,0.4,0.3285499426546597
Q_3145,knn,MNAR,20,9,0.5720775535473553,10.909090909090908,0.6727272727272727,0.7,0.5384615384615384,0.6086956521739131,0.3441163563272295
Q_3153,knn,MNAR,20,9,0.23354968324845687,5.454545454545454,0.9454545454545454,0.0,0.0,0.0,0.0
Q_3166,knn,MNAR,20,9,0.3474041668898256,12.068965517241379,0.8793103448275862,0.0,0.0,0.0,0.0
Q_3169,knn,MNAR,20,9,0.4861724348043977,16.363636363636363,0.7636363636363637,0.7142857142857143,0.3125,0.43478260869565216,0.35598005913681807
Q_2265,knn,MNAR,30,0,0.6507913734559685,14.117647058823529,0.5764705882352941,0.7391304347826086,0.5862068965517241,0.6538461538461539,0.13244814379931533
Q_2300,knn,MNAR,30,0,0.5741692517632145,10.989010989010989,0.6703296703296703,0.7058823529411765,0.5454545454545454,0.6153846153846154,0.3436657757213067
Q_2322,knn,MNAR,30,0,0.6138498140448513,11.594202898550725,0.6231884057971014,0.7,0.5526315789473685,0.6176470588235294,0.26320425345876924
Q_2347,knn,MNAR,30,0,0.4498677054212187,20.238095238095237,0.7976190476190477,0.7976190476190477,1.0,0.8874172185430463,0.0
Q_2841,knn,MNAR,30,0,0.5060608273474739,23.170731707317074,0.7439024390243902,0.75,0.9836065573770492,0.851063829787234,0.08835384116734371
Q_2868,knn,MNAR,30,0,0.22360679774997896,5.0,0.95,0.95,1.0,0.9743589743589743,0.0
Q_2876,knn,MNAR,30,0,0.5417363388859614,3.260869565217391,0.7065217391304348,0.7619047619047619,0.8,0.7804878048780488,0.33957618712699955
Q_2890,knn,MNAR,30,0,0.39107694443752145,8.235294117647058,0.8470588235294118,0.8765432098765432,0.9594594594594594,0.9161290322580645,0.07983606979595569
Q_2919,knn,MNAR,30,0,0.42008402520840293,5.88235294117647,0.8235294117647058,0.875,0.9333333333333333,0.9032258064516129,-0.09128709291752768
Q_3089,knn,MNAR,30,0,0.10425720702853739,1.0869565217391304,0.9891304347826086,0.0,0.0,0.0,0.0
Q_3144,knn,MNAR,30,0,0.4844521416518049,21.428571428571427,0.7653061224489796,0.8571428571428571,0.21428571428571427,0.34285714285714286,0.3508232077228117
Q_3145,knn,MNAR,30,0,0.5530663187549721,16.470588235294116,0.6941176470588235,0.8571428571428571,0.6428571428571429,0.7346938775510204,0.41341037567602645
Q_3153,knn,MNAR,30,0,0.42526587428312096,18.085106382978726,0.8191489361702128,1.0,0.10526315789473684,0.19047619047619047,0.29293746257419007
Q_3166,knn,MNAR,30,0,0.45532084640474313,15.853658536585366,0.7926829268292683,0.6,0.16666666666666666,0.2608695652173913,0.23424374030084533
Q_3169,knn,MNAR,30,0,0.5516772843673705,26.08695652173913,0.6956521739130435,0.7777777777777778,0.21212121212121213,0.3333333333333333,0.2877306972478956
Q_2265,knn,MNAR,30,1,0.5498414147691576,11.627906976744185,0.6976744186046512,0.84,0.7,0.7636363636363637,0.3652185857601108
Q_2300,knn,MNAR,30,1,0.5953405577875872,15.18987341772152,0.6455696202531646,0.7419354838709677,0.5348837209302325,0.6216216216216216,0.31890286274989543
Q_2322,knn,MNAR,30,1,0.7219948723811555,43.61702127659575,0.4787234042553192,0.8666666666666667,0.36619718309859156,0.5148514851485149,0.1773315219217241
Q_2347,knn,MNAR,30,1,0.3922322702763681,8.791208791208792,0.8461538461538461,0.8705882352941177,0.961038961038961,0.9135802469135802,0.25489853281665936
Q_2841,knn,MNAR,30,1,0.469041575982343,16.0,0.78,0.7978723404255319,0.9615384615384616,0.872093023255814,0.17076980715181317
Q_2868,knn,MNAR,30,1,0.21081851067789195,4.444444444444445,0.9555555555555556,0.9555555555555556,1.0,0.9772727272727273,0.0
Q_2876,knn,MNAR,30,1,0.5893796917545019,1.0526315789473684,0.6526315789473685,0.7068965517241379,0.7192982456140351,0.7130434782608696,0.27319403325730524
